frame,accel_x_input,accel_x_given,accel_x_output,accel_x_simple_output,accel_y_input,accel_y_given,accel_y_output,accel_y_simple_output,accel_z_input,accel_z_given,accel_z_output,accel_z_simple_output,gyro_x_input,gyro_x_given,gyro_x_output,gyro_y_input,gyro_y_given,gyro_y_output,gyro_z_input,gyro_z_given,gyro_z_output
364,-0.598144531,-0.5984133,-0.5384512,-0.5894945,0.756347656,0.7573705,0.6869571,0.76515245,0.3095703,0.3151331,0.38238207,0.3215503,0.00106422522,0.00106422522,0.012505088,-0.00319267553,-0.00152407552,-0.20030712,0.00106422522,0.00106422522,0.06987248
365,-0.5966797,-0.59562993,-0.5412792,-0.5838262,0.7558594,0.759781063,0.67701185,0.7606686,0.321289063,0.31402874,0.38407385,0.32189023,0.0,0.000354741729,0.012323445,0.00106422522,0.00106422522,-0.19988486,0.0,0.000267727126,0.06931132
366,-0.5917969,-0.5929118,-0.5386019,-0.5794958,0.7661133,0.7635143,0.67707837,0.77409405,0.305664063,0.308126777,0.38439515,0.31368878,0.0,0.000776083441,0.012494093,0.0,0.000651920855,-0.1997682,-0.00106422522,-0.00106422522,0.06885557
367,-0.5913086,-0.5934706,-0.5344899,-0.57906044,0.764648438,0.7632938,0.6752461,0.77659863,0.3046875,0.3055084,0.38107625,0.30823913,0.00212845043,0.00212845043,0.012767446,-0.00212845043,-0.00212845043,-0.19999588,-0.00106422522,-0.000354741729,0.06882991
368,-0.5961914,-0.5939824,-0.5406876,-0.59362113,0.76171875,0.75947684,0.7000941,0.7526735,0.303710938,0.3075653,0.38116607,0.31188834,0.00106422522,0.00141896692,0.013096244,-0.00212845043,-0.00212845043,-0.19999605,0.00106422522,-0.000118247233,0.069106355
369,-0.592285156,-0.5908978,-0.5414741,-0.5825125,0.753417969,0.756576955,0.6994241,0.77994883,0.313476563,0.311994433,0.38661203,0.32159963,0.00106422522,0.00118247245,0.012934125,-0.00212845043,-0.00212845043,-0.19968793,-0.00106422522,-3.94157432e-05,0.06966761
370,-0.5864258,-0.584498465,-0.54746336,-0.5585678,0.756835938,0.748448849,0.71052027,0.7637313,0.3149414,0.3059838,0.38974082,0.32206094,0.00106422522,3.94157432e-05,0.010127872,-0.00212845043,-0.0005911895,-0.19750614,0.00106422522,0.00105108658,0.07024023
371,-0.5761719,-0.601733863,-0.5629211,-0.5582832,0.7319336,0.7581093,0.7169798,0.7107779,0.291015625,0.310165167,0.38268918,0.31383392,-0.00212845043,-0.0056627295,0.0068042823,0.004256901,0.004256901,-0.19572692,0.00212845043,0.00247881259,0.070225626
372,-0.64453125,-0.628800631,-0.57101655,-0.6429983,0.7939453,0.7958346,0.68271816,0.79801273,0.3334961,0.331415743,0.3820898,0.3333678,-0.0148991523,-0.007563444,0.004643727,0.0127707021,0.0127707021,-0.19578306,0.004256901,-0.00130217953,0.069506
373,-0.6401367,-0.62756896,-0.566512,-0.6371216,0.8354492,0.801899254,0.6916894,0.85087025,0.350585938,0.326943278,0.38853726,0.3447064,-0.00212845043,-0.00145692274,0.0063715116,-0.00212845043,-0.00212845043,-0.1971249,-0.0106422519,0.00027542343,0.069152005
374,-0.613769531,-0.605022967,-0.57184595,-0.59632534,0.774414063,0.7690901,0.6843776,0.76239127,0.298828125,0.310315728,0.38489565,0.3219851,0.005321126,0.00270703458,0.012630585,0.0,-0.0108665545,-0.20032822,0.0127707021,0.001156033,0.06938996
375,-0.573730469,-0.588393033,-0.54298276,-0.5599467,0.730957031,0.7480626,0.67624223,0.7264213,0.305175781,0.301518,0.38013193,0.30706254,0.004256901,0.003385537,0.01507536,-0.0106422519,-0.0106422519,-0.20199238,-0.009578027,-0.00138836436,0.06931642
376,-0.5864258,-0.5919643,-0.52469313,-0.5757524,0.7441406,0.7540743,0.6759583,0.7614656,0.2890625,0.297120571,0.3884516,0.30201527,0.00319267553,0.00077377056,0.013141017,-0.00319267553,-0.00319267553,-0.20158316,0.004256901,-0.000462788157,0.06888269
377,-0.6010742,-0.5983631,-0.5366405,-0.5974645,0.770019531,0.760961,0.6782125,0.7712725,0.30078125,0.2984217,0.3795711,0.2991652,-0.004256901,-0.004256901,0.0113237845,0.0,0.00151586125,-0.20033173,-0.004256901,0.0009099624,0.06949152
378,-0.6020508,-0.5970781,-0.5321639,-0.5912851,0.758789063,0.7616289,0.670901,0.77121085,0.297363281,0.3084583,0.38373405,0.3125854,0.0,-0.005300796,0.009955264,0.00319267553,0.00319267553,-0.19881494,0.007449576,0.00349599612,0.07102806
379,-0.5908203,-0.5940456,-0.5388793,-0.57931644,0.7651367,0.7659206,0.67831945,0.769889,0.329589844,0.32449913,0.38365266,0.33394143,-0.00319267553,-0.00319267553,0.009794534,0.00106422522,0.00106422522,-0.19852462,0.00212845043,0.002584299,0.07137625
380,-0.5942383,-0.5940113,-0.5490763,-0.5831073,0.7709961,0.769467056,0.69080496,0.77953786,0.335449219,0.322847366,0.3780673,0.3344418,-0.00106422522,-0.00177370862,0.010483449,0.0,-0.001295615,-0.19910987,0.00212845043,-0.000202792231,0.07025679
381,-0.59375,-0.5931861,-0.5356202,-0.583494,0.7714844,0.7595815,0.6869984,0.77686924,0.30859375,0.31122908,0.3857325,0.318751,-0.00106422522,-0.000236494467,0.010974348,-0.00319267553,-0.00319267553,-0.19965167,-0.005321126,-0.00113182259,0.06947645
382,-0.5917969,-0.592911,-0.53322315,-0.5795008,0.737792969,0.7489621,0.68089885,0.73738277,0.3022461,0.309309453,0.38047197,0.31277686,0.00212845043,-0.000433573179,0.010675177,-0.00212845043,-0.00106422522,-0.19918475,0.00212845043,0.0010416928,0.06980558
383,-0.59375,-0.595748961,-0.54577935,-0.5814954,0.7495117,0.7533975,0.6796511,0.75573605,0.314453125,0.3101344,0.386152,0.31530514,-0.00319267553,-0.0022729747,0.009847096,0.00212845043,0.00106422522,-0.19841194,0.00212845043,0.000701972749,0.07007374
384,-0.600585938,-0.600764,-0.5414663,-0.5894075,0.76171875,0.7612236,0.67768323,0.78267926,0.306640625,0.3136646,0.38284528,0.3205939,-0.00319267553,-0.00253136666,0.009152605,0.00212845043,0.00212845043,-0.19746177,-0.00106422522,0.000588732655,0.06979936
385,-0.605957031,-0.602435648,-0.54438835,-0.5967069,0.7685547,0.7680641,0.6816009,0.7629274,0.32421875,0.318910331,0.38226706,0.32686955,-0.00212845043,-0.00190801406,0.009498409,0.00319267553,0.00212845043,-0.19721468,0.00212845043,-0.000158497525,0.06905081
386,-0.600585938,-0.598923862,-0.5419607,-0.588643,0.774414063,0.770669758,0.67802805,0.77890086,0.318847656,0.318543047,0.38491565,0.32514262,-0.00106422522,-0.000636004668,0.010918332,0.00106422522,0.0007094836,-0.1976553,-0.00319267553,-0.00147179945,0.068362065
387,-0.59375,-0.596613944,-0.5385711,-0.5816229,0.76953125,0.762912035,0.67954636,0.78137296,0.3178711,0.312072963,0.3863837,0.31938818,0.00106422522,0.00106422522,0.01157076,-0.00106422522,-0.00106422522,-0.19815953,-0.00106422522,-0.000490599836,0.068403766
388,-0.597167969,-0.5973088,-0.5371275,-0.5875049,0.748535156,0.755117834,0.67533207,0.7550049,0.2998047,0.3035686,0.38769343,0.31122378,0.0,0.0003502858,0.011515253,0.0,-0.000354741729,-0.19866154,0.00106422522,0.00106422522,0.069045976
389,-0.598144531,-0.5986798,-0.539759,-0.58949924,0.75390625,0.755937755,0.6726056,0.7608788,0.298828125,0.307895273,0.38699278,0.3105929,-0.00212845043,-0.00212845043,0.011429142,0.0,-0.000118247241,-0.1987948,0.0,0.00146661082,0.069663145
390,-0.600585938,-0.5976719,-0.54007214,-0.58742,0.758789063,0.763535261,0.6786269,0.77657527,0.321289063,0.314871341,0.38829282,0.31925967,0.0,-0.00167547469,0.011693603,0.0,-0.000485575,-0.19877028,0.00106422522,0.00106422522,0.06989944
391,-0.59375,-0.5992891,-0.5381508,-0.5864842,0.7758789,0.7701368,0.67921364,0.77417666,0.3154297,0.314267,0.3834931,0.32076594,0.00106422522,0.00106422522,0.012051892,-0.00106422522,-0.00106422522,-0.19866619,0.0,0.0009238267,0.069952525
392,-0.6064453,-0.598688841,-0.54479235,-0.5891715,0.7709961,0.768431,0.67714036,0.7814161,0.3125,0.313740045,0.38421717,0.31904215,0.0,0.00188090175,0.011989549,0.00106422522,-0.000354741729,-0.1984962,0.00106422522,0.00106422522,0.069962695
393,-0.590332031,-0.596698344,-0.5381134,-0.58207417,0.764160156,0.7618403,0.68029934,0.7741015,0.314453125,0.320563078,0.38081402,0.32886112,0.00106422522,0.00106422522,0.011746114,-0.00106422522,0.00023649451,-0.198423,0.0,0.00150607841,0.07013621
394,-0.6010742,-0.59815073,-0.54051155,-0.59201604,0.7529297,0.757690251,0.67851406,0.7612819,0.3334961,0.318280131,0.37932497,0.33321846,-0.00212845043,0.000849255943,0.011423421,0.00212845043,0.000433573237,-0.1986094,0.00212845043,0.00212845043,0.07042541
395,-0.5966797,-0.5927755,-0.5364484,-0.5850237,0.7583008,0.7566324,0.6782541,0.76707363,0.30078125,0.311822534,0.3757718,0.32041863,0.00106422522,0.00106422522,0.011496366,-0.00106422522,-0.0005649591,-0.19886169,0.00106422522,0.00141896692,0.07044931
396,-0.5834961,-0.5934252,-0.53582525,-0.57478535,0.75390625,0.758558452,0.6749208,0.7675395,0.31640625,0.3121114,0.38116178,0.31550583,0.00106422522,0.00106422522,0.011508596,-0.00106422522,-0.00106422522,-0.19898456,0.00106422522,0.00118247245,0.07017978
397,-0.6040039,-0.596896946,-0.54015505,-0.589591,0.7651367,0.7616419,0.6746234,0.7693458,0.308105469,0.310091823,0.38543847,0.31680787,-0.00106422522,-0.000709483458,0.011011452,0.0,-0.000354741729,-0.198897,0.00106422522,0.000394157483,0.06964738
398,-0.5932617,-0.599030733,-0.5419655,-0.58473104,0.761230469,0.762669742,0.6754533,0.7748082,0.3100586,0.3103952,0.38277557,0.31458467,-0.00212845043,-0.00130071968,0.010340663,0.0,0.000424459082,-0.19875193,-0.00106422522,-0.00057809765,0.069130525
399,-0.6069336,-0.6013696,-0.5473513,-0.59319985,0.7651367,0.762849569,0.67469996,0.77104115,0.311035156,0.3077294,0.3828717,0.3140823,-0.00106422522,-0.00114305678,0.010398442,0.00106422522,0.00106422522,-0.19869702,-0.00106422522,-0.000192699212,0.06928199
400,-0.598144531,-0.599219561,-0.5429887,-0.5913029,0.7607422,0.7617702,0.6829927,0.76863045,0.3017578,0.302446246,0.38001898,0.30816838,-0.00106422522,-0.000381018937,0.011293635,0.00106422522,-0.0003547417,-0.19933358,0.00106422522,0.0009999921,0.069962114
401,-0.598144531,-0.59687525,-0.5422636,-0.5840566,0.76171875,0.758969,0.6802274,0.7713357,0.297851563,0.30182454,0.38259077,0.3028313,0.00106422522,0.000582477136,0.011881883,-0.00319267553,-0.00189195585,-0.1999114,0.00212845043,0.00212845043,0.07008807
402,-0.5932617,-0.596093833,-0.5368388,-0.58197224,0.753417969,0.7557566,0.68227994,0.7590754,0.305175781,0.308453232,0.3825691,0.3100125,0.00106422522,0.00106422522,0.01220229,-0.00212845043,-0.002049619,-0.2005585,0.0,0.0004465538,0.06946735
403,-0.598144531,-0.597623765,-0.53878266,-0.58630085,0.7548828,0.7600569,0.6817863,0.76053786,0.318359375,0.315382838,0.3864277,0.32059726,0.0,0.000354741729,0.012244901,-0.00212845043,-0.00174743158,-0.2007698,-0.00319267553,-0.00319267553,0.069262825
404,-0.5986328,-0.598296463,-0.53781784,-0.58878964,0.76953125,0.7652338,0.68153584,0.7740419,0.319335938,0.316390634,0.3836273,0.3218383,0.0,0.000356824661,0.012292496,-0.00106422522,-0.002001444,-0.20110048,0.00106422522,7.761022e-11,0.06975496
405,-0.5986328,-0.5965676,-0.53778714,-0.587854,0.7661133,0.766145647,0.68211097,0.78342587,0.314453125,0.311029941,0.3821017,0.31608102,0.00106422522,0.00106422522,0.012643145,-0.00319267553,-0.00315034017,-0.20128833,0.00212845043,0.00106422522,0.07024887
406,-0.592773438,-0.5930616,-0.53705883,-0.5801637,0.767089844,0.760590255,0.67950195,0.7715745,0.3022461,0.30794096,0.38300872,0.31216145,0.00319267553,0.00319267553,0.012944101,-0.004256901,-0.004256901,-0.20103523,0.00106422522,0.00106422522,0.07036814
407,-0.58984375,-0.5936833,-0.533162,-0.57714564,0.748535156,0.756948054,0.6792315,0.7547733,0.310546875,0.314072758,0.3844943,0.31936422,0.0,0.00305532967,0.012708346,0.0,-0.00374392234,-0.20060891,0.0,0.00145849516,0.07034939
408,-0.598144531,-0.595029831,-0.5365393,-0.58786845,0.76171875,0.7609423,0.67653805,0.77423006,0.323730469,0.31595394,0.38361076,0.3263133,0.00106422522,0.00106422522,0.011797082,-0.00212845043,-0.00212845043,-0.19977935,0.00212845043,0.00212845043,0.07035289
409,-0.5932617,-0.59401387,-0.53478765,-0.5808259,0.764160156,0.7652034,0.675656,0.7722153,0.3100586,0.315116167,0.387001,0.3245786,-0.00106422522,-0.000354741729,0.011226497,0.00106422522,0.00106422522,-0.19936405,0.00106422522,0.00106422522,0.07051047
410,-0.59375,-0.5957911,-0.53560156,-0.58625394,0.7705078,0.769879043,0.6807764,0.77780306,0.319335938,0.3132093,0.39018738,0.32330385,-0.00106422522,-0.00106422522,0.011149106,0.0,0.000818814442,-0.19934307,0.0,0.00144664361,0.070760325
411,-0.5996094,-0.5950814,-0.5410501,-0.5852231,0.7739258,0.7689962,0.6809039,0.7850553,0.305175781,0.3158289,0.38963097,0.32075354,0.0,-0.0004309618,0.011347114,-0.00212845043,-0.00212845043,-0.19959112,0.00319267553,0.00319267553,0.07060028
412,-0.58984375,-0.5969607,-0.5386676,-0.5813519,0.7631836,0.762517,0.6823431,0.76441354,0.329101563,0.324026316,0.39191115,0.3264172,0.00106422522,0.00106422522,0.011790737,-0.00106422522,-0.00106422522,-0.19994119,0.00106422522,0.000709483458,0.07004189
413,-0.605957031,-0.5988893,-0.540767,-0.5953659,0.7553711,0.758566856,0.6847172,0.76759,0.327148438,0.322689772,0.38780054,0.33396006,-0.00106422522,0.000354741729,0.01197581,0.0,-0.0008657425,-0.20007253,-0.00212845043,-0.00011824727,0.069688074
414,-0.59375,-0.5930217,-0.54421294,-0.5800795,0.7578125,0.755948067,0.68349063,0.76071537,0.316894531,0.312315851,0.3893596,0.3231234,0.00106422522,0.00106422522,0.012019853,-0.00212845043,-0.00212845043,-0.20035602,0.00106422522,0.000670067733,0.06980115
415,-0.5864258,-0.5952976,-0.5368703,-0.57122904,0.751464844,0.758330345,0.68529046,0.7610951,0.297363281,0.3088579,0.38597688,0.3112371,0.0,0.000354741729,0.012111748,-0.00212845043,-0.00177370862,-0.20052971,0.00106422522,0.0009328394,0.06993709
416,-0.6064453,-0.597846568,-0.5395996,-0.5946055,0.7675781,0.7609148,0.6793321,0.77117884,0.316894531,0.312913567,0.38897967,0.31554237,0.0,0.000685878,0.012450258,-0.00106422522,-0.0027196866,-0.20106035,0.00106422522,0.00031094646,0.06986314
417,-0.5917969,-0.594952762,-0.54037803,-0.5826447,0.756835938,0.761450768,0.67772985,0.77028793,0.312988281,0.3119868,0.38535672,0.3209621,0.00212845043,0.00212845043,0.012650728,-0.005321126,-0.00338975433,-0.20137684,-0.00106422522,0.000103648832,0.06973369
418,-0.595214844,-0.59415096,-0.5379742,-0.5781195,0.766601563,0.762605965,0.6782337,0.77115935,0.3100586,0.306957841,0.38660866,0.31481212,0.00106422522,0.0007094836,0.012533202,-0.00212845043,-0.00212845043,-0.2012568,0.00106422522,0.00106422522,0.06972556
419,-0.592285156,-0.595348537,-0.5385292,-0.5816,0.7597656,0.764293134,0.67669636,0.7733677,0.298828125,0.3069091,0.39244756,0.307389,-0.00106422522,0.000236494525,0.012276822,0.0,-0.00167720148,-0.20096032,0.0,0.00138625875,0.0697532
420,-0.5996094,-0.5970498,-0.53723574,-0.58990604,0.7705078,0.7642045,0.6809864,0.7769856,0.3149414,0.316170216,0.3887292,0.31671548,0.00106422522,0.00106422522,0.012092952,-0.00212845043,-0.00212845043,-0.2003767,0.00106422522,0.00106422522,0.069743074
421,-0.5961914,-0.5948499,-0.535903,-0.5856735,0.7578125,0.7610825,0.68062377,0.76950204,0.326660156,0.3223497,0.39100978,0.32927495,0.0,0.00133892428,0.01210972,-0.00212845043,-0.00177370862,-0.20009105,0.0,0.000354741729,0.06963638
422,-0.5913086,-0.592489,-0.5351382,-0.57889706,0.761230469,0.7600418,0.6816872,0.7730559,0.32421875,0.321317077,0.39193872,0.3269491,0.00106422522,0.00106422522,0.011829785,-0.00106422522,-0.000236494467,-0.19948591,0.0,0.000118247241,0.069520585
423,-0.5913086,-0.59414345,-0.5440989,-0.57967234,0.7578125,0.7596949,0.6818872,0.7671812,0.3173828,0.314950734,0.3993106,0.32169074,-0.00106422522,-0.00106422522,0.011493531,0.00212845043,0.00212845043,-0.19910581,0.0,3.94157469e-05,0.069365524
424,-0.5986328,-0.597950161,-0.54133165,-0.5887384,0.761230469,0.76316,0.6819893,0.77186835,0.306152344,0.307294756,0.39421386,0.3157022,0.0,-0.00174477394,0.011417133,0.0,0.00160936429,-0.1992475,0.0,-0.000387871551,0.0691988
425,-0.6010742,-0.601986,-0.54263425,-0.59329814,0.7685547,0.765128851,0.68182415,0.7780889,0.30078125,0.311904222,0.3929778,0.31597593,-0.00106422522,-0.00106422522,0.011760669,-0.00106422522,-0.00106422522,-0.19966328,-0.00106422522,-0.00106422522,0.069088355
426,-0.6069336,-0.601378143,-0.5468361,-0.5945374,0.7636719,0.7649713,0.68833154,0.7731254,0.327636719,0.317835242,0.41531911,0.32515734,0.00106422522,0.000709483458,0.012592573,-0.00319267553,-0.00212845043,-0.20010217,0.0,-0.000354741729,0.06906737
427,-0.595214844,-0.59857136,-0.53701717,-0.58657277,0.7661133,0.764267743,0.68665314,0.7756144,0.313964844,0.31655705,0.43134618,0.32317224,0.00212845043,0.00212845043,0.012868187,-0.00212845043,-0.00212845043,-0.20017105,0.0,-0.000330906332,0.06917344
428,-0.5991211,-0.5966592,-0.5412034,-0.58697385,0.76171875,0.764033258,0.63199586,0.77418065,0.3178711,0.320362777,0.43910235,0.32279068,0.0,0.00206575845,0.012615051,0.0,-0.002090812,-0.20014231,-0.00106422522,-0.00106422522,0.06931354
429,-0.592285156,-0.5942314,-0.53640705,-0.5830301,0.7661133,0.7665593,0.6488663,0.77158713,0.326660156,0.324398279,0.3954736,0.33288443,0.00106422522,0.00106422522,0.012441983,-0.00212845043,-0.00212845043,-0.20016757,0.00106422522,-0.000354741729,0.069443464
430,-0.59375,-0.5932594,-0.5024736,-0.5788396,0.76953125,0.769679964,0.70080996,0.7789131,0.326171875,0.3189075,0.48089448,0.330505,0.0,0.000761190546,0.012364571,-0.00106422522,-0.00177370885,-0.20042051,-0.00106422522,-0.000118247233,0.069527246
431,-0.5917969,-0.5971672,-0.4861996,-0.5822745,0.7729492,0.764698,0.5995063,0.77997607,0.306152344,0.3147986,0.52955204,0.31943437,0.00106422522,0.00106422522,0.012524442,-0.00212845043,-0.002364945,-0.20059732,0.00106422522,0.00106422522,0.06946478
432,-0.6064453,-0.5981443,-0.54616,-0.59483397,0.751464844,0.7579918,0.64754885,0.76075643,0.319335938,0.317335218,0.38371366,0.31891575,0.00212845043,0.00212845043,0.012768464,-0.00319267553,-0.00319267553,-0.20031227,0.0,0.0006710465,0.06931994
433,-0.5908203,-0.5934244,-0.54222065,-0.57542676,0.7578125,0.758686066,0.50184417,0.760803,0.3178711,0.3176925,0.34360012,0.3218604,0.0,0.00206036866,0.012808225,0.0,-0.00262032053,-0.19974929,-0.00106422522,-0.00106422522,0.0681695
434,-0.5913086,-0.594292462,-0.41409153,-0.6070413,0.7602539,0.7594058,0.7677308,0.7339225,0.3178711,0.3160212,0.29731843,0.34049916,0.00106422522,0.00106422522,0.041309845,-0.00106422522,-0.00106422522,-0.16617581,0.0,-0.00157685683,0.07377059
435,-0.598144531,-0.58188653,-0.4482668,-0.5761943,0.759277344,0.741091,0.73079395,0.7914468,0.3125,0.371453673,-0.3168672,0.4562994,0.00106422522,0.0113517353,0.10246468,-0.00212845043,0.0042569004,-0.12604511,-0.00106422522,-0.00106422522,-0.18258122
436,-0.553222656,-0.5984218,-0.46604154,-0.5350002,0.704589844,0.660279036,0.7835268,0.60491985,0.485839844,0.251422048,-0.3473245,0.47440335,0.0319267549,0.290769964,0.28352085,0.0159633774,0.372124076,-0.07738477,-0.0148991523,-0.3245887,-0.6375358
437,-0.66015625,-0.63404423,-0.45134464,-0.6447356,0.53515625,0.583048761,0.7573595,0.5819461,-0.103027344,0.195135474,0.20585775,0.12527473,0.8290314,0.4197383,0.34661293,1.096152,0.511419356,-0.04687276,-0.9578027,-1.36540091,-1.7921573
438,-0.6435547,-0.6348507,-0.29224783,-0.68469846,0.553710938,0.5061986,-0.37195143,0.4152823,0.437011719,0.37901,0.45765063,0.2819091,0.139413491,0.07747821,0.13158268,0.06598196,-0.0122188525,-0.35152274,-2.8138113,-2.98586082,-3.2264664
439,-0.6269531,-0.579781,-0.63600045,-0.593193,0.381835938,0.459422976,0.4870366,0.42394313,0.5048828,0.565464258,0.5338967,0.67623293,-0.326717138,-0.2767686,-0.1789973,-0.6140579,-0.5521489,-0.6512932,-4.778371,-4.843525,-4.89324
440,-0.477539063,-0.3687161,-0.705501,-0.6801388,0.490234375,0.3401527,1.2087741,0.29844987,0.8125,0.482596159,1.5022439,0.81737864,-0.5810669,-0.6396226,-0.5519716,-1.03017,-1.077644,-1.3470181,-6.76634359,-6.62310648,-6.2037115
441,-0.048828125,-0.386577249,-0.789,-0.47851622,0.07080078,0.9087944,0.47250655,-0.044149444,0.06982422,0.281796366,0.6097001,0.5679887,-1.06103241,-0.723326147,-0.6711537,-1.65061331,-1.75086653,-1.7614261,-8.259452,-7.23652124,-6.477801
442,-0.7421875,0.0422021151,-1.0545565,-0.22573371,2.31542969,1.4235369,0.9872767,2.419024,0.29296875,-0.210592628,0.595641,0.2648869,-0.4693233,-0.5114219,-0.49684587,-2.5243423,-2.16470623,-1.8463626,-6.82700443,-6.82700443,-5.9459615
443,1.25537109,0.3622119,-0.05897417,0.79839754,1.04638672,1.15208387,1.2068937,1.2505461,-1.206543,-0.426317334,-0.2976764,-0.25540322,-0.3416163,-0.275832266,-0.2946533,-2.2189095,-1.87838137,-1.5896187,-3.05219769,-5.352179,-4.727299
444,-0.2109375,0.120900065,0.05672868,0.059721943,0.9863281,1.064692,0.16078399,1.2289562,0.1381836,-0.4220537,0.6869839,-0.3560094,0.0255414043,-0.0135461688,0.10022546,-1.25152886,-0.8414554,0.052498925,-3.25865746,-3.25865746,-3.4622447
445,0.211425781,0.245215371,-0.13275848,-0.12384001,1.05566406,0.8365054,0.14090581,0.9875646,-0.978027344,-0.8644802,-0.4717244,-0.43777466,0.209652364,0.282115936,0.5154595,0.6055441,1.89621007,1.4062846,-1.48140144,-2.38599277,-2.6477718
